asenta_id|zipcode_id|a_name|a_type
676|424|Chula Vista|Fraccionamiento
677|424|Colinas de La Presa|Colonia
678|424|Colinas del Magisterio|Colonia
679|424|Cumbres de La Presa|Colonia
680|424|ED Ruiz Cortínez|Colonia
681|424|Loma Bonita|Colonia
682|424|Lomas de la Presa|Fraccionamiento
683|424|Mar|Fraccionamiento
684|424|Mar de Cortes|Colonia
685|424|Mar de Ensenada|Fraccionamiento
686|424|Misión Altamar|Fraccionamiento
687|424|Misiones de Altamar|Colonia
688|424|Misiones de La Presa 1|Colonia
689|424|Misiones de La Presa 2|Colonia
690|424|Nuevo Milenio|Colonia
691|424|Ramos|Colonia
692|424|Residencial del Sol Dos|Fraccionamiento
693|424|Residencial del Sol Uno|Fraccionamiento
694|424|Salinas de Gortari|Colonia
695|424|Victoria|Fraccionamiento
696|424|Villas del Sol|Fraccionamiento
697|425|Indeco|Fraccionamiento
698|426|Arboledas 2|Fraccionamiento
699|426|Arboledas 3|Fraccionamiento
700|426|Bosque de los Olivos|Fraccionamiento
701|426|Bosque de Olivos|Fraccionamiento
702|426|Finlas|Colonia
703|426|Granjas Chapingo|Colonia
704|426|Mediterráneo|Colonia
705|427|Balcones de La Presa|Colonia
706|427|Los Encinos|Fraccionamiento
707|427|Misiones de La Presa|Colonia
708|427|Parcela 3|Colonia
709|427|Popular 2|Colonia
710|427|Residencial del Prado Dos|Fraccionamiento
711|427|Residencial del Prado Uno|Fraccionamiento
712|427|Rogelio Appel C|Colonia
713|427|Rogelio Appel Chacón|Colonia
714|428|Azteca|Colonia
715|428|Bellavista|Colonia
716|428|Benito Juárez|Colonia
717|428|Del Sol|Fraccionamiento
718|428|Empleados|Colonia
719|428|Estado de México|Colonia
720|428|Ignacio Allende|Colonia
721|428|Loma Linda|Colonia
722|428|Sexto Ayuntamiento|Colonia
723|429|La Joyita|Colonia
724|429|Las Flores|Colonia
725|429|Las Peñitas|Colonia
726|429|Ricardo Flores Magón|Colonia
727|430|Popular Emiliano Zapata|Fraccionamiento
728|431|28 de Agosto|Colonia
729|431|3 de Octubre|Colonia
730|431|Federal Bronce|Colonia
731|431|FOVISSSTE 1a Sección|Unidad Habitacional
732|431|FOVISSSTE 2a Sección|Unidad Habitacional
733|431|FOVISSSTE 3a Sección|Unidad Habitacional
734|431|FOVISSSTE 4a Sección|Unidad Habitacional
735|431|Las Rosas|Colonia
736|431|Luis Echeverría Alvarez|Colonia
737|431|México|Colonia
738|431|Misión|Colonia
739|431|Obrera|Colonia
740|431|Piedras Negras|Colonia
741|431|Pro-hogar|Colonia
742|431|Reforma|Colonia
743|431|Residencia Lomas|Fraccionamiento
744|431|Revolución|Ampliación
745|431|Revolución|Colonia
746|431|Santo Tomas|Conjunto Habitacional
747|431|Tercer Ayuntamiento|Colonia
748|431|Ulbrich|Colonia
749|432|Reforma|Ampliación
750|432|Residencial Lomas|Fraccionamiento
751|433|Los Laureles|Fraccionamiento
752|433|Magisterial La Presa|Fraccionamiento
753|433|Valle Verde|Colonia
754|433|Villafontana|Fraccionamiento
755|434|Aviación|Colonia
756|434|Bustamante|Colonia
757|434|Careaga|Colonia
758|434|Escritores|Colonia
759|434|Gral. Jesús Munguia|Colonia
760|434|Granados|Colonia
761|434|Independencia|Colonia
762|434|Los Maestros|Colonia
763|434|Murgia|Colonia
764|434|Niños Héroes|Colonia
765|435|17 de Abril|Colonia
766|435|Aguajito|Colonia
767|435|Contreras|Colonia
768|435|El Campanario|Fraccionamiento
769|435|Emiliano Zapata|Colonia
770|435|Gómez Morín|Ampliación
771|435|Gómez Morín|Colonia
772|435|Libertad|Colonia
773|436|Loma Dorada|Fraccionamiento
774|436|Lomas del Mar|Residencial
775|436|Naranjo|Colonia
776|437|Francisco Villa I|Colonia
777|437|Francisco Villa II|Colonia
778|437|Granjas el Gallo|Colonia
779|437|Industrial|Unidad Habitacional
780|437|Jalisco|Colonia
781|437|Los Olivos|Colonia
782|437|Manuel Márquez de León|Colonia
783|437|Terrazas el Gallo|Colonia
784|438|Esperanza|Colonia
785|438|Villa Bonita|Fraccionamiento
786|439|José María Morelos y Pavón|Fraccionamiento
787|439|Morelos 1|Colonia
788|439|Morelos 2|Colonia
789|440|Manuel Márquez de León|Ampliación
790|441|Coronita|Colonia
791|441|Miguel Alemán|Colonia
792|441|Moderna|Colonia
793|441|Pedregal Playitas|Colonia
794|441|Territorio Sur|Colonia
795|442|Chapultepec|Colonia
796|442|Comercial Chapultepec|Fraccionamiento
797|442|El Morro|Condominio
798|442|Ignacio Altamirano|Colonia
799|442|Quintas Papagayo|Colonia
800|442|San Marino|Colonia
801|443|Villa las Rosas|Fraccionamiento
802|444|Moderna|Ampliación
803|445|Bahía|Colonia
804|445|Buenaventura|Colonia
805|445|Hidalgo|Colonia
806|445|Nueva Ensenada|Colonia
807|445|Playa de Ensenada|Colonia
808|445|Primera Sección|Unidad Habitacional
809|445|Segunda Sección|Unidad Habitacional
810|445|Vivienda Popular|Colonia
811|446|Nueva Ensenada 2a Sección|Fraccionamiento
812|447|Buenaventura 2a Sección|Fraccionamiento
813|448|Hidalgo|Ampliación
814|449|Acapulco|Colonia
815|449|California|Colonia
816|449|Costa Azul|Colonia
817|449|Cuauhtémoc|Colonia
818|449|Josefa Ortiz de Domínguez|Colonia
819|449|Loma Linda|Fraccionamiento
820|449|Playa Hermosa|Colonia
821|449|Valle Dorado|Colonia
822|449|Villa Colonial|Fraccionamiento
823|450|De La Marina|Colonia
824|451|Adolfo Ruiz Cortines|Colonia
825|452|Punta Banda|Fraccionamiento
826|453|Costa Bella|Colonia
827|454|5 de Junio|Colonia
828|454|7a Sección|Ejido
829|454|Bellavista|Colonia
830|454|Cañón Buenavista|Colonia
831|454|Costa Azul|Colonia
832|454|El Único|Fraccionamiento
833|454|Hogares del Puerto|Colonia
834|454|Las Palmas|Fraccionamiento
835|454|Los Olivos|Fraccionamiento
836|454|Los Pinos|Fraccionamiento
837|454|Rodolfo Sanchez Taboada|Ejido
838|454|Sexta Sección|Pueblo
839|454|Solidaridad|Fraccionamiento
840|454|Zona Comunal|Ejido
841|507|Centro Cívico|Colonia
842|508|Mexicali (Gral. Rodolfo Sánchez Taboada)|Aeropuerto
843|509|Caliss|Conjunto Habitacional
844|509|Industrial|Colonia
845|509|Residencial Cerrada del Parque|Fraccionamiento
846|509|Zona Industrial|Colonia
847|510|Burócrata|Colonia
848|511|Libertad|Colonia
849|511|Nacozari|Colonia
850|512|FOVISSSTE|Fraccionamiento
851|513|Crnl. Esteban Cantú|Colonia
852|514|Calafia|Fraccionamiento
853|514|Ferrocarril|Colonia
854|515|Guajardo|Fraccionamiento
855|515|Nueva Esperanza|Colonia
856|515|San Marcos|Fraccionamiento
857|516|Anáhuac|Colonia
858|516|Constituyentes|Colonia
859|516|Indeco Anáhuac|Colonia
860|516|Josué Molina|Colonia
861|517|Balbuena|Fraccionamiento
862|517|Zacatecas|Fraccionamiento
863|517|Zona Industrial|Zona Industrial
864|518|Los Arcos|Fraccionamiento
865|519|18 de Marzo|Colonia
866|519|El Vidrio|Colonia
867|520|Agualeguas|Colonia
868|520|Del Rastro|Colonia
869|520|Zacatecas|Ejido
870|520|Zona Industrial|Zona Industrial
871|521|Nueva|Colonia
872|521|Primera Sección|Colonia
873|521|Segunda Sección|Colonia
874|522|Eligio Esquivel|Colonia
875|522|Fronteriza|Colonia
876|522|Revolución|Colonia
877|522|Santa Clara|Colonia
878|523|Pueblo Nuevo|Colonia
879|523|Río Nuevo|Colonia
880|524|Baja California|Colonia
881|524|Orizaba|Ejido
882|524|Orizaba|Fraccionamiento
883|525|Desarrollo Urbano Orizaba Sur|Fraccionamiento
884|525|Hacienda de Mexicali|Fraccionamiento
885|525|Haciendas Orizaba|Fraccionamiento
886|525|Las Magdalenas|Fraccionamiento
887|525|Las Palmeras|Colonia
888|525|Los Faisanes|Colonia
889|525|Los Olivos|Fraccionamiento
890|525|Mártires de La Democracia|Colonia
891|525|Palmar de Orizaba|Colonia
892|525|Sindicalista|Colonia
893|526|Ampliación Lucerna|Colonia
894|526|Aztecas|Fraccionamiento
895|526|Cachanilla|Colonia
896|526|Carlos Salinas|Colonia
897|526|Desarrollo Urbano Ex Ejido Orizaba|Ejido
898|526|El Colonial|Colonia
899|526|Ladrilleros Santa Isabel|Colonia
900|526|Lucerna|Colonia
901|526|Luis Donaldo Colosio|Colonia
902|526|Mayos|Colonia
903|526|Misión de San Antonio|Fraccionamiento
904|526|Misión de San Diego de Alcalá|Fraccionamiento
905|526|Misión de San Francisco Javier|Fraccionamiento
906|526|Misión de San Ignacio|Fraccionamiento
907|526|Oscar Garzón|Colonia
908|526|Real del Río|Fraccionamiento
909|526|Real del Río Residencial 2da Sección|Fraccionamiento
910|526|San Martín Caballero|Colonia
911|526|San Miguel|Residencial
912|526|San Miguel 2da Etapa|Residencial
913|526|Villa del Campo|Colonia
914|526|Villas Coahuila|Colonia
915|526|Villas Galicia|Fraccionamiento
916|527|Ampliación Refugio|Colonia
917|527|El Angel|Fraccionamiento
918|527|El Coloso|Fraccionamiento
919|527|El Paraíso|Colonia
920|527|El Refugio|Colonia
921|527|La Luna|Colonia
922|527|Los Milagros|Fraccionamiento
923|527|Los Viñedos|Fraccionamiento
924|527|San Clemente|Colonia
925|527|San Jacinto|Colonia
926|527|Valle de las Misiones|Fraccionamiento
927|528|Centinela|Ampliación
928|528|El Sauce|Colonia
929|528|Gabriela Mistral|Colonia
930|528|La Estrella|Colonia
931|528|Las Reinas|Fraccionamiento
932|528|Nuevo Santa Lucia|Colonia
933|528|Popular Centinela|Fraccionamiento
934|528|San Carlos|Colonia
935|528|San José|Colonia
936|528|San Pablo|Colonia
937|528|Santa Catarina|Fraccionamiento
938|528|Santa Isabel|Colonia
939|528|Santa Lorena|Colonia
940|529|Esperanza|Colonia
941|529|Loma Linda|Colonia
942|529|Parcela 36|Colonia
943|530|Bordo Wisteria|Colonia
944|531|Barrio Álamo|Colonia
945|531|Bellavista|Colonia
946|531|Eguia|Fraccionamiento
947|531|Héctor Corella|Fraccionamiento
948|531|Jabonera|Colonia
949|531|Pasadina|Barrio
950|531|San Isidro|Colonia
951|531|Villas Cachanillas|Fraccionamiento
952|531|Villas California|Fraccionamiento
953|531|Villas del Sol|Fraccionamiento
954|531|Zona Industrial|Zona Industrial
955|532|CCI Ejidatarios|Colonia
956|532|Gasca|Colonia
957|532|Municipio Libre|Colonia
958|532|Orizaba|Conjunto Habitacional
959|532|San Luis|Colonia
960|532|Santa Bárbara|Fraccionamiento
961|532|Simental|Colonia
962|533|Popular Nacionalistas|Fraccionamiento
963|534|27 de Septiembre|Fraccionamiento
964|534|Militar|Colonia
965|535|Electricistas|Colonia
966|536|Martha Welch|Colonia
967|537|Universitario|Colonia
968|537|Villafontana|Fraccionamiento
969|538|El Papago INFONAVIT|Unidad Habitacional
970|538|El Porvenir|Colonia
971|538|Francisco Zarco|Fraccionamiento
972|539|Las Palomas|Fraccionamiento
973|539|Mediterráneo|Fraccionamiento
974|539|Misión Virreyes|Fraccionamiento
975|539|Progreso|Parque Industrial
976|539|Puesta de Sol Residencial|Fraccionamiento
977|539|Residencial San Francisco|Fraccionamiento
978|539|Solidaridad INFONAVIT|Unidad Habitacional
979|539|Solidaridad INFONAVIT II|Unidad Habitacional
980|539|Solidaridad Virreyes|Fraccionamiento
981|540|INFONAVIT|Unidad Habitacional
982|541|Ampliación Popular Santo Niño|Fraccionamiento
983|541|Granjas Virreyes|Colonia
984|541|Huertas de La Progreso|Colonia
985|541|Real Virreyes|Fraccionamiento
986|541|Residencial San Andrés|Fraccionamiento
987|541|Santo Niño|Colonia
988|541|Viñas del Sol|Fraccionamiento
989|542|Cuauhtémoc Norte|Colonia
990|542|Cuauhtémoc Sur|Colonia
991|543|Alamitos|Colonia
992|543|Estatutos Jurídicos|Colonia
993|543|Felipe Ángeles|Fraccionamiento
994|543|Pimsa I|Parque Industrial
995|543|Prolongación Alamitos|Colonia
996|543|Residencial Argentina|Residencial
997|543|San Gabriel|Colonia
998|543|Sonora|Fraccionamiento
999|544|Alameda|Colonia
1000|545|Las Hadas|Fraccionamiento
1001|546|Andalucía|Colonia
1002|547|Compuertas|Colonia
1003|548|Residencial Hípico|Fraccionamiento
1004|549|Armando Gutiérrez|Colonia
1005|549|Corregidora|Colonia
1006|549|El Porvenir|Colonia
1007|549|El Porvenir|Fraccionamiento
1008|549|Flores Magón|Colonia
1009|549|Flores Magón|Fraccionamiento
1010|549|Hega|Fraccionamiento
1011|549|Imperial|Colonia
1012|549|Josefa Ortiz de Domínguez|Colonia
1013|550|Nuevo Ideal|Colonia
1014|551|Cerrada del Sol|Fraccionamiento
1015|551|Privada Vistahermosa|Fraccionamiento
1016|551|Residencial Marsella|Fraccionamiento
1017|551|Valle de Álamo|Colonia
1018|551|Veredas del Sol|Fraccionamiento
1019|552|Aduana Garita 2|Colonia
1020|552|Alianza Para La Producción|Colonia
1021|552|Parque Industrial Álamo|Parque Industrial
1022|552|PIMSA IV|Parque Industrial
1023|553|Aviación|Colonia
1024|553|Justo Sierra|Colonia
1025|553|La Escondida|Residencial
1026|553|Las Fuentes|Fraccionamiento
1027|553|Los Pinos|Fraccionamiento
1028|553|Periodista|Colonia
1029|553|Unidad Patria|Unidad Habitacional
1030|554|Ciudad Deportiva|Colonia
1031|555|Catavina|Fraccionamiento
1032|555|Prohogar|Colonia
1033|555|Rincón Cataviña|Fraccionamiento
1034|555|Santa Maria|Colonia
1035|555|Vista Hermosa|Fraccionamiento
1036|556|Benito Juárez|Colonia
1037|556|Constitución|Colonia
1038|556|Mártires de 1906|Colonia
1039|556|Miraflores|Colonia
1040|556|República Mexicana|Colonia
1041|556|Residencial el Lienzo|Fraccionamiento
1042|556|Roma|Colonia
1043|557|Ampliación Parque Industrial Ex-XXI|Parque Industrial
1044|557|Ampliación Residencial San Sebastián|Fraccionamiento
1045|557|Colorado|Residencial
1046|557|Hacienda del Río|Fraccionamiento
1047|557|Parque Industrial Ex-XXI|Parque Industrial
1048|557|Pi Calafia|Colonia
1049|557|Privada San Miguel|Residencial
1050|557|Privada San Miguel 3a Etapa|Fraccionamiento
1051|557|Real del Sol|Fraccionamiento
1052|557|Residencial Coronado|Fraccionamiento
1053|557|Residencial San Sebastián|Fraccionamiento
1054|557|San Pedro Residencial|Residencial
1055|557|Versalles Residencial|Fraccionamiento
1056|558|Balboa Residencial|Fraccionamiento
1057|558|Casa Maya|Residencial
1058|558|Montecarlo|Residencial
1059|558|Montecarlo 2a Sección|Residencial
1060|558|Montecarlo 3a Sección|Residencial
1061|558|Puerta de Hierro|Fraccionamiento
1062|558|Quinta Montecarlo|Fraccionamiento
1063|558|Residencial Casa Maya II|Fraccionamiento
1064|558|Residencial Puerta de Alcalá|Fraccionamiento
1065|558|Villas San Ángel|Fraccionamiento
1066|559|Misión de Loreto|Fraccionamiento
1067|560|El Lienzo|Fraccionamiento
1068|560|La Joya|Residencial
1069|561|Rivera|Fraccionamiento
1070|562|1 de Diciembre|Colonia
1071|562|Cantú|Colonia
1072|562|Chapultepec los Pinos|Colonia
1073|562|Las Fuentes|Ampliación
1074|563|Jardines del Valle|Fraccionamiento
1075|563|Santa Rosalía|Colonia
1076|563|Santa Teresa|Colonia
1077|563|Vallarta|Colonia
1078|564|Plaza Universidad|Colonia
1079|565|Insurgentes Este|Colonia
1080|565|Insurgentes Oeste|Colonia
1081|565|Maestros Estatales|Colonia
1082|565|Profesores Estatales|Colonia
1083|565|Reforma|Fraccionamiento
1084|565|Residencias|Fraccionamiento
1085|566|Residencias Imperiales|Colonia
1086|567|Universidad Autónoma Baja California|Gran Usuario
1087|568|Granjas La Bodega|Colonia
1088|568|Independencia|Ampliación
1089|568|Independencia|Colonia
1090|569|Hacienda de Lourdes|Colonia
1091|569|Las Delicias|Fraccionamiento
1092|569|San Fernando|Fraccionamiento
1093|569|Santa Fe|Fraccionamiento
1094|569|Villas Cachanillas|Fraccionamiento
1095|569|Villas del Rosario|Colonia
1096|570|Burócratas Federales|Fraccionamiento
1097|570|Los Reyes|Fraccionamiento
1098|570|Maestros Democráticos de La Base|Fraccionamiento
1099|570|Misión de Santo Domingo|Fraccionamiento
1100|570|Misión de Santo Domingo Ampliación|Fraccionamiento
1101|570|San Jerónimo|Fraccionamiento
1102|570|Villa Colonial|Fraccionamiento
1103|571|De ANSA|Fraccionamiento
1104|571|Misión de Guadalupe|Colonia
1105|572|División del Norte|Colonia
1106|573|Villafontana|Ampliación
1107|573|Villanova|Fraccionamiento
1108|574|Parcela 64|Colonia
1109|575|Parcela 62|Colonia
1110|575|Villas del Real|Fraccionamiento
1111|576|Morelos|Colonia
1112|577|Camino Viejo|Fraccionamiento
1113|577|Crnl. Esteban Cantú|Colonia
1114|577|Felipe Ángeles|Colonia
1115|577|Joaquín Murrieta|Colonia
1116|577|Lucio Blanco|Colonia
1117|577|Pedro Moreno|Colonia
1118|577|Vicente Guerrero|Ampliación
1119|577|Vicente Guerrero|Colonia
1120|578|Casa Digna|Fraccionamiento
1121|578|Hacienda La Encantada|Fraccionamiento
1122|578|Reacomodo San Fernando|Colonia
1123|578|Residencial Barcelona|Fraccionamiento
1124|578|Residencial Barcelona II|Fraccionamiento
1125|578|San Fernando Regularización Corett|Colonia
1126|578|Valle de La Plata|Colonia
1127|578|Voluntad|Colonia
1128|579|Reacomodo Río Colorado|Colonia
1129|579|Zaragoza|Colonia
1130|580|Cucapah Progreso|Colonia
1131|580|Valle Del Diamante|Fraccionamiento
1132|580|Zona Progreso|Colonia
1133|581|Jardines de La Progreso|Colonia
1134|581|Pioneros de La Progreso|Colonia
1135|581|Progreso|Colonia
1136|581|Santa Lucia Progreso|Ampliación
1137|581|Valle del Progreso|Fraccionamiento
1138|581|Villa de Alarcón|Fraccionamiento
1139|581|Villa de Alarcón Segunda Etapa|Fraccionamiento
1140|581|Villa Los Jazmines|Fraccionamiento
1141|582|Fundadores|Fraccionamiento
1142|582|Hacienda de Castilla|Fraccionamiento
1143|582|Hacienda de Los Portales|Fraccionamiento
1144|582|Hacienda de los Portales 2da Sección|Fraccionamiento
1145|582|Hacienda de Los Portales 3a Sección|Fraccionamiento
1146|582|Hacienda de los Portales 4a Sección|Fraccionamiento
1147|582|Hacienda de Los Portales 5a Sección|Fraccionamiento
1148|582|Mezquital|Colonia
1149|583|Adolfo López Mateos|Colonia
1150|583|Jardines del Lago|Ampliación
1151|583|Jardines del Lago|Fraccionamiento
1152|583|Las Flores|Fraccionamiento
1153|583|Popular 6 de Enero|Fraccionamiento
1154|583|Tierra del Sol INFONAVIT|Colonia
1155|584|Televisora|Colonia
1156|585|Residencial del Bosque|Fraccionamiento
1157|586|Jardines del Lago|Fraccionamiento
1158|586|Santa Mónica|Fraccionamiento
1159|587|Aurora|Colonia
1160|587|Cucapah INFONAVIT|Unidad Habitacional
1161|587|Monte Alban|Colonia
1162|588|Conjunto Urbano Esperanza|Colonia
1163|588|Gomes Farias|Colonia
1164|588|Santa Cecilia|Colonia
1165|589|Ampliación Xichicalli|Fraccionamiento
1166|589|California|Residencial
1167|589|El Campanario|Colonia
1168|589|Gran Venecia|Residencial
1169|589|Hacienda del Real|Hacienda
1170|589|Hacienda Real|Fraccionamiento
1171|589|Juventud Deportiva 2000|Fraccionamiento
1172|589|Lago de Xochimilco|Fraccionamiento
1173|589|Paseos de Xochimilco|Colonia
1174|589|Residencial Madrid|Fraccionamiento
1175|589|Residencial Madrid 2a Sección|Fraccionamiento
1176|589|Terrazas del Sol|Fraccionamiento
1177|589|Villa del Rey Tercera Etapa|Fraccionamiento
1178|589|Villa Esperanza 2000|Fraccionamiento
1179|589|Villa Residencial Venecia|Fraccionamiento
1180|589|Villa Residencial Venecia 2da Etapa|Fraccionamiento
1181|589|Xochicalli|Fraccionamiento
1182|590|Casa Magna|Fraccionamiento
1183|590|Casa Magna Platino|Fraccionamiento
1184|590|Gran Hacienda|Fraccionamiento
1185|590|Paseo las Flores|Fraccionamiento
1186|590|Villa del Rey Cuarta Etapa|Fraccionamiento
1187|590|Villa del Rey Primera Etapa|Fraccionamiento
1188|590|Villa del Rey Segunda Etapa|Fraccionamiento
1189|591|Hacienda del Bosque|Colonia
1190|591|Quinta del Rey|Residencial
1191|591|Quintas del Rey II|Fraccionamiento
1192|591|Residencial Quinta del Rey 2a Etapa|Fraccionamiento
1193|591|Residencial Quinta Granada|Fraccionamiento
1194|591|Villa del Rey Quinta Etapa|Fraccionamiento
1195|591|Villa las Lomas|Fraccionamiento
1196|591|Villa Lomas Altas|Fraccionamiento
1197|591|Villa Lomas Altas 2a Secc.|Fraccionamiento
1198|591|Villa Margarita Residencial|Fraccionamiento
1199|591|Villa Residencial del Prado|Fraccionamiento
1200|591|Zona Urbana del Ejido Xochimilco|Ejido
1201|592|Villa del Sol INFONAVIT|Colonia
1202|593|Esperanza 4a Sección|Conjunto Habitacional
1203|594|Ex Ejido Coahuila|Colonia
1204|594|Las Palmas|Colonia
1205|594|Margaritas|Parque Industrial
1206|594|Privada Coahuila|Fraccionamiento
1207|594|Sanchez Taboada|Colonia
1208|595|Carbajal|Colonia
1209|595|Lázaro Cárdenas|Colonia
1210|595|Maestros Federales|Colonia
1211|595|Privada Juárez|Fraccionamiento
1212|595|Profesores Federales|Colonia
1213|596|Centro SCT Baja California|Gran Usuario
1214|597|Bosque del Sol|Fraccionamiento
1215|597|Hacienda Dorada|Fraccionamiento
1216|597|Mayakhan Residencial|Fraccionamiento
1217|597|Misión del Valle|Fraccionamiento
1218|597|Palmar de Santa Anita|Fraccionamiento
